"establishment_id","establishment_name","minimum_inspections_peryear","lat","lon","score","Freq","type"
"10425575","ST STEVEN PRESBYTERIAN CHURCH (KIDSMART)",2,43.7373851,-79.5394358,100,118,"Other"
"10283664","VERT CATERING",3,43.6664258,-79.4313644,100,118,"Other"
"10350415","FRIEND'S RESTAURANT",3,43.653678,-79.3730366,96,118,"Other"
"10431317","ALPHABET KIDS",3,43.7625577,-79.4404206,100,118,"Other"
"10438455","CLEESE FOOD SERVICES INC.",3,43.6560656,-79.3380038,100,118,"Other"
"10387221","CATERERS YORK KITCHEN",3,43.698288,-79.4373987,100,118,"Other"
"10423709","VANIPHA ASIAN GOURMET",3,43.6694491,-79.4387485,100,118,"Other"
"10288526","EDIBLE ARRANGEMENT",1,43.7041384,-79.388611,100,118,"Other"
"10406859","SCRATCH FRESH FOODS",2,43.7089342,-79.4437354,100,118,"Other"
"10432503","K.K. CATERING",3,43.8280745,-79.2627032,75,118,"Other"
"9004000","DANIEL ET DANIEL CATERING",3,43.6642616,-79.3681382,94,118,"Other"
"10435533","THE STOP COMMUNITY FOOD CENTRE",3,43.6651289,-79.4536462,100,118,"Other"
"9008244","KINDRED SPIRITS",3,43.6644857,-79.3251727,99,118,"Other"
"10437677","FOODIES",2,43.7792263,-79.475283,85,118,"Other"
"10376926","ROSE REISMAN CATERING INC",3,43.7052257,-79.3521615,100,118,"Other"
"10291373","LA RECOLTE",3,43.7581245,-79.3611241,100,118,"Other"
"10370405","MONA PASTERNAK FOOD & EVENT MAVEN",2,43.7764142,-79.488281,100,118,"Other"
"10406043","SIMPLY DELICIOUS",3,43.7446629,-79.2983348,100,118,"Other"
"9408426","BBQ GOURMET FOOD CO. LTD",3,43.7191999,-79.4694273,100,118,"Other"
"9001089","BANK OF MONTREAL - CATERING",2,43.6487309,-79.3837591,100,118,"Other"
"10414908","NORTH YORK COMMUNITY HOUSE",2,43.7159577,-79.4454283,100,118,"Other"
"10431233","BETH TORAH CONGREGATION",2,43.7099443,-79.4523341,100,118,"Other"
"10287545","LISA SHAMAI CUISINIERE",3,43.6664669,-79.3423283,100,118,"Other"
"10297047","IT'S LUNCH TIME",3,43.7924577,-79.2578747,100,118,"Other"
"10245863","BETH RADOM",2,43.7522366,-79.4390347,100,118,"Other"
"10385051","DINAH'S CATERING",3,43.6877813,-79.424129,100,118,"Other"
"10393176","SEVENTH HEAVEN",3,43.6164893,-79.5209905,100,118,"Other"
"10326025","TOBEN FOOD BY DESIGN",3,43.7024901,-79.4533181,98,118,"Other"
"10223230","TODAY'S MENU",3,43.680661,-79.3112207,100,118,"Other"
"10425098","TRUFFLE & SAVOY",3,43.656876,-79.4029104,75,118,"Other"
"10340529","THE BLAZING KITCHEN",3,43.667794,-79.449842,100,118,"Other"
"10430014","FOOD BY SAM",3,43.6591173,-79.4209777,100,118,"Other"
"10427973","CINEBLOSSOMS",3,43.7096907,-79.2963193,100,118,"Other"
"9016950","URBAN FARE CATERING",3,43.6813439,-79.4175911,100,118,"Other"
"10342522","THE LUNCH LADY",3,43.6697229,-79.4838473,100,118,"Other"
"10380351","NATALIE'S KITCHEN",3,43.6738024,-79.5479837,95,118,"Other"
"10437254","APPLAUSE CATERING",3,43.6955083,-79.4233491,100,118,"Other"
"10431696","CUISINE OF INDIA CATERING",3,43.7819795,-79.4722341,51,118,"Other"
"10436968","This is Gourmet Catering",3,43.7268075,-79.2828251,100,118,"Other"
"10367303","CYPRIOT COMMUNITY CENTRE CATERING BY NIKOS",3,43.7056393,-79.3506555,100,118,"Other"
"9094045","DECADENT CATERING",3,43.7168113,-79.3059515,100,118,"Other"
"9410789","SUSHI 2 GO CATERING",3,43.6239511,-79.5140981,100,118,"Other"
"10440386","DUNDAS PARK KITCHEN",3,43.6520311,-79.4478954,100,118,"Other"
"10303380","BAGEL BOYZ CATERING",3,43.6036721,-79.537054,100,118,"Other"
"9005578","ALL THE BEST FINE FOODS",3,43.7123871,-79.3611294,100,118,"Other"
"10428733","SUSHI Q",3,43.8099996,-79.342476,100,118,"Other"
"10216456","NOBLE CULINARY",3,43.7262934,-79.283195,100,118,"Other"
"10306577","RIAZ CATERING & BAKERY",2,43.8188954,-79.3024324,100,118,"Other"
"9399001","STAR GRAZING",2,43.7675979,-79.3005959,100,118,"Other"
"10289661","TEVA CAFETERIA",3,43.7898743,-79.2299724,100,118,"Other"
"10334241","GOOD LUCK CATERING",2,43.7783929,-79.2733642,92,118,"Other"
"10357973","CATERING PLUS",2,43.7062134,-79.3069923,100,118,"Other"
"10435517","THE LUNCH LADY",3,43.7239856,-79.4715808,100,118,"Other"
"10380666","CHEZVOUS DINING",3,43.6817012,-79.4182679,100,118,"Other"
"9001715","BOARD ROOM CATERING",3,43.6138525,-79.5192001,100,118,"Other"
"10434127","CINQ FOODS",3,43.6560656,-79.3380038,100,118,"Other"
"10441981","10tation Event Catering",3,43.6320318,-79.5294327,100,118,"Other"
"10389723","FOOD SHARE TKI (INCUBATOR)",2,43.6581665,-79.4385714,100,118,"Other"
"10219613","SALAMANDER BAKERY",2,43.7084513,-79.4435235,100,118,"Other"
"10252418","CHRISTOPHER'S CATERING",3,43.6272839,-79.4976458,100,118,"Other"
"9052748","IMPRESSIONS CATERING",2,43.7249321,-79.3737823,100,118,"Other"
"9017671","WORLDLY FOOD",3,43.7295471,-79.4320545,100,118,"Other"
"10222208","ENCORE FOOD WITH ELEGANCE",3,43.7818617,-79.4706345,100,118,"Other"
"10269319","CATERERS YORK",3,43.7387696,-79.4307373,100,118,"Other"
"10270438","L'ECHAIM CATERING",3,43.7840463,-79.4759533,100,118,"Other"
"9009256","M. HALPERT CATERING LTD",3,43.6744532,-79.4585026,100,118,"Other"
"9418820","YUMMY CATERING SERVICE",3,43.6665153,-79.4501307,100,118,"Other"
"10367133","PR CREATIVE CATERERS",3,43.7633529,-79.4764965,100,118,"Other"
"10363791","SIMPLE",2,43.6637622,-79.3279284,92,118,"Other"
"9005022","EN VILLE EVENT DESIGN & CATERING",3,43.6699699,-79.4367861,100,118,"Other"
"9002722","CHAPMAN'S CATERING",3,43.7598678,-79.48187,100,118,"Other"
"10200516","TORI ICHI FOOD CORP OF CANADA",3,43.7590953,-79.1975569,100,118,"Other"
"10215949","JAYNE'S GOURMET CATERING",3,43.6656147,-79.4731154,100,118,"Other"
"9021243","CATERING FOR YOU",3,43.6541019,-79.3636751,100,118,"Other"
"9059010","CENTRE FOR ADDICTION & MENTAL HEALTH",2,43.6584046,-79.3989676,100,118,"Other"
"10266721","EPICURE CATERING",3,43.7262934,-79.283195,100,118,"Other"
"9003088","CLANTON PARK SYNAGOGUE",3,43.7452357,-79.4446163,66,118,"Other"
"9005734","FRANCO FRESHY'S",2,43.6243042,-79.5116286,100,118,"Other"
"9070159","VIVA TASTINGS",3,43.6586936,-79.3945967,100,118,"Other"
"10425879","PLAYING WITH FIRE CULINARY EVOLUTION",3,43.6655921,-79.4851221,100,118,"Other"
"9017860","YORKSHIRE PUDDING INC.",3,43.6249318,-79.5096961,100,118,"Other"
"9060289","VINCI CATERING & EVENT PLANNING",3,43.6301112,-79.4853003,100,118,"Other"
"10186811","A LA CARTE KITCHEN",3,43.7058191,-79.351374,100,118,"Other"
"10274344","CATERING WITH STYLE",3,43.6788938,-79.3983047,100,118,"Other"
"10345413","SUBLIME CATERING",3,43.6567403,-79.4029298,100,118,"Other"
"10276764","FOOD SHARE TORONTO",2,43.6581665,-79.4385714,100,118,"Other"
"10434664","HOUSE OF MOMENTS",2,43.6664669,-79.3423283,100,118,"Other"
"10403838","CORPORATE CRAVINGS",3,43.7154142,-79.3092485,100,118,"Other"
"10450171","Aphrodite Cooks",3,43.6767859,-79.4710301,91,118,"Other"
"10444204","Mr. Charles Fine Foods",2,43.7262934,-79.283195,100,118,"Other"
"10361479","SEQUEL EVENT CATERING",3,43.7123871,-79.3611294,100,118,"Other"
"10443532","CIRQUE DU SOLEIL",3,43.6468243,-79.3489858,100,118,"Other"
"10355484","VELOUTE CATERING",2,43.6627429,-79.4296846,100,118,"Other"
"10450130","THE RAGING SPOON",3,43.6393319,-79.4435415,100,118,"Other"
"10322210","PUFFIN CATERING",3,43.6666034,-79.5779074,100,118,"Other"
"10449321","Rithy Pastery",2,43.6666875,-79.3475046,78,118,"Other"
"9343451","M & O CATERING",3,43.7024901,-79.4533181,100,118,"Other"
"10317516","CHAPMAN'S SPECIALTY FOODS CATERING",3,43.7561015,-79.3595434,100,118,"Other"
"9400088","CHRISTINE BIB CATERING",3,43.6389968,-79.4217415,100,118,"Other"
"10414417","ANJUM FINE FOODS INC",2,43.8190118,-79.2535109,100,118,"Other"
"10403247","WHAT A CATERING",3,43.7093319,-79.3147229,100,118,"Other"
"9016953","URBAN SOURCE",3,43.6559555,-79.3629189,100,118,"Other"
"10186202","ALPHABET KIDS",3,43.7370084,-79.3232089,96,118,"Other"
"10207132","EN ROUTE CATERING INC.",3,43.8072731,-79.2372209,100,118,"Other"
"9059234","SANTAGUIDA FINE FOODS",3,43.6694711,-79.4130302,100,118,"Other"
"10401494","PER SE CATERING",3,43.6537908,-79.3669563,81,118,"Other"
"9008788","LEF FOOD SERVICE",3,43.6931179,-79.4922052,100,118,"Other"
"9010089","ABSOLUTELY FAMISHED CATERING",3,43.7571076,-79.4749125,100,118,"Other"
"10349236","REAL FOOD FOR REAL KIDS",3,43.6411642,-79.4210583,100,118,"Other"
"10380338","MAD MEXICAN",2,43.6578499,-79.4879009,100,118,"Other"
"10444806","AMAYA EXPRESS",3,43.6560942,-79.3814843,100,406,"Food Court Vendor"
"10370340","SHANGHAI 360",3,43.7743445,-79.2535219,100,406,"Food Court Vendor"
"10426159","The Construction Site",2,43.6126518,-79.5559716,81,406,"Food Court Vendor"
"10435737","NUT KING",1,43.742609,-79.6053758,100,406,"Food Court Vendor"
"10227842","SOLY'S GRILLE",2,43.7814153,-79.4161241,92,406,"Food Court Vendor"
"10453835","TEAVANNA",1,43.6538668,-79.3801602,100,406,"Food Court Vendor"
"9018686","CHESTER FRIED CHICKEN",3,43.7058101,-79.347044,81,406,"Food Court Vendor"
"10393232","ICHIBAN SUSHI EXPRESS",3,43.6449342,-79.5221936,100,406,"Food Court Vendor"
"10390847","SAMMY'S ONE & ONLY",3,43.6457335,-79.3877931,100,406,"Food Court Vendor"
"9015514","THE BAGEL STOP",2,43.6464758,-79.3790009,100,406,"Food Court Vendor"
"10283578","HARBOUR FRONT FOODS",1,43.6483154,-79.3714179,100,406,"Food Court Vendor"
"9057209","TACO VILLA",2,43.7415018,-79.5837615,100,406,"Food Court Vendor"
"9015474","THAI ISLAND",3,43.6486714,-79.383778,100,406,"Food Court Vendor"
"10430137","LA MEXICANA TORTILLERIA & ANTORITOS",3,43.7496488,-79.4779516,77,406,"Food Court Vendor"
"10385012","OPA",3,43.6470922,-79.3803184,100,406,"Food Court Vendor"
"10286790","BEST Z",3,43.6882239,-79.3938897,90,406,"Food Court Vendor"
"10449548","CHEESE IT UP",2,43.6544272,-79.3903373,100,406,"Food Court Vendor"
"10423597","FRUIT JUNGLE BUBBLE TEA",2,43.7866071,-79.2760115,100,406,"Food Court Vendor"
"10439548","Fuzho Style Cusine",3,43.822058,-79.298592,100,406,"Food Court Vendor"
"9017794","YOGEN FRUZ",2,43.653929,-79.3802132,100,406,"Food Court Vendor"
"9009844","MCDONALD'S",2,43.7415018,-79.5837615,100,406,"Food Court Vendor"
"10357469","LONDON STYLE FISH AND CHIPS",2,43.7171167,-79.5963342,100,406,"Food Court Vendor"
"10311317","DUCK",3,43.6613558,-79.3831089,79,406,"Food Court Vendor"
"10412583","LIBERTY NOODLES",2,43.6546566,-79.3805941,100,406,"Food Court Vendor"
"10435730","DAVE'S BBQ",2,43.742609,-79.6053758,100,406,"Food Court Vendor"
"10437320","WING MACHINE/PANZEROTTO PIZZA",3,43.6537037,-79.406063,71,406,"Food Court Vendor"
"9016073","SECOND CUP",1,43.7620338,-79.4109556,100,406,"Food Court Vendor"
"10228383","GREAT FOUNTAIN FAST FOOD",3,43.7866071,-79.2760115,98,406,"Food Court Vendor"
"9343247","BACARO ITALIAN EATERY",2,43.6706237,-79.3863045,100,406,"Food Court Vendor"
"10427797","NICHOLBY'S - TORONTO GENERAL HOSPITAL",1,43.6591987,-79.3868486,100,406,"Food Court Vendor"
"10439821","KORYO KOREAN BARBEQUE",3,43.6564397,-79.3806859,100,406,"Food Court Vendor"
"9012560","PUMPERNICKEL'S",3,43.6464758,-79.3790009,100,406,"Food Court Vendor"
"10396529","LA PREP",2,43.6706237,-79.3863045,94,406,"Food Court Vendor"
"10414073","TASTEFUL",2,43.742609,-79.6053758,100,406,"Food Court Vendor"
"10427187","SUSHI ON THE RUN",2,43.6613558,-79.3831089,100,406,"Food Court Vendor"
"9002883","CHINA KING",3,43.6613558,-79.3831089,100,406,"Food Court Vendor"
"9010904","NEW YORK FRIES",2,43.7787787,-79.3447208,100,406,"Food Court Vendor"
"10451672","EAST COAST DONAIRS",2,43.742609,-79.6053758,100,406,"Food Court Vendor"
"9023580","HELENA'S MAGIC KITCHEN",3,43.6538155,-79.3911538,100,406,"Food Court Vendor"
"10426744","GRILL IT UP",3,43.7787787,-79.3447208,100,406,"Food Court Vendor"
"10414356","CARIBBEAN QUEEN",3,43.7959531,-79.4222119,100,406,"Food Court Vendor"
"10449429","NEW YORK FRIES",2,43.6126518,-79.5559716,100,406,"Food Court Vendor"
"9368300","MR. SOUVLAKI",3,43.6475217,-79.3842397,100,406,"Food Court Vendor"
"9421960","BETTER KITCHEN",3,43.7877468,-79.2677401,97,406,"Food Court Vendor"
"9000198","A & W",2,43.6327811,-79.5546869,100,406,"Food Court Vendor"
"9078391","MR. SUB",2,43.6537037,-79.406063,100,406,"Food Court Vendor"
"9008184","KERNEL'S",1,43.6560942,-79.3814843,100,406,"Food Court Vendor"
"10365465","BOOSTER JUICE COLLEGE PARK #205",2,43.6613558,-79.3831089,100,406,"Food Court Vendor"
"10449651","SUNSO EST WEST CAFE",3,43.6590858,-79.3914771,100,406,"Food Court Vendor"
"9062588","MMMUFFINS",2,43.648684,-79.3802333,100,406,"Food Court Vendor"
"10225707","A & W",2,43.7743445,-79.2535219,100,406,"Food Court Vendor"
"10252328","CINEPLEX ODEON (TIM HORTONS)",2,43.6228466,-79.5166104,100,406,"Food Court Vendor"
"10450059","SUBWAY",2,43.7686976,-79.4131633,100,406,"Food Court Vendor"
"10427211","COUNTRY STYLE/MR. SUB",2,43.649343,-79.3769705,100,406,"Food Court Vendor"
"10387323","NEW YORK FRIES",2,43.7171167,-79.5963342,100,406,"Food Court Vendor"
"10290220","KFC EXPRESS TACO BELL",2,43.6126518,-79.5559716,100,406,"Food Court Vendor"
"10450632","CUPCAKES A LA CARTE",2,43.6568994,-79.4355343,100,406,"Food Court Vendor"
"10388743","SUSHI SHOP EXPRESS",3,43.7071543,-79.3987777,100,406,"Food Court Vendor"
"10281714","DRUXY'S FAMOUS DELI SANDWICHES",2,43.7686976,-79.4131633,100,406,"Food Court Vendor"
"10351589","FRESHLY SQUEEZED",2,43.6446094,-79.3860066,100,406,"Food Court Vendor"
"9009358","MADE IN JAPAN",3,43.6467932,-79.3840501,71,406,"Food Court Vendor"
"9009360","MADE IN JAPAN",3,43.6613558,-79.3831089,100,406,"Food Court Vendor"
"9010309","MODERN WOK",3,43.6475217,-79.3842397,98,406,"Food Court Vendor"
"10449513","ZOUP!",2,43.6446094,-79.3860066,100,406,"Food Court Vendor"
"10288447","SECOND CUP",2,43.6327811,-79.5546869,100,406,"Food Court Vendor"
"10381749","UMI SUSHI EXPRESS",3,43.6446094,-79.3860066,100,406,"Food Court Vendor"
"10287274","THAI EXPRESS",3,43.6449342,-79.5221936,100,406,"Food Court Vendor"
"10380021","BOURBON ST. GRILL",3,43.6449342,-79.5221936,100,406,"Food Court Vendor"
"10295319","FIT FOR LIFE",2,43.6509109,-79.3702175,98,406,"Food Court Vendor"
"10357957","THAI ISLAND",3,43.6502423,-79.3808377,100,406,"Food Court Vendor"
"10300093","FAR COAST SPECIALTY COFFEE TEA & COCOA YOGEN FRUZ",2,43.7629683,-79.4109603,85,406,"Food Court Vendor"
"10399523","SENSE ASIAN ASIAN BISTRO",3,43.648684,-79.3802333,100,406,"Food Court Vendor"
"9086321","BOURBON ST GRILL",3,43.7743445,-79.2535219,99,406,"Food Court Vendor"
"10421806","NEW GREEN GARDEN KITCHEN",3,43.7167357,-79.5552206,100,406,"Food Court Vendor"
"10417721","LEMON HEAVENS (RAWF)",1,43.6350148,-79.4111826,100,406,"Food Court Vendor"
"10380615","TIMOTHY'S WORLD COFFEE",1,43.7787787,-79.3447208,100,406,"Food Court Vendor"
"10412241","RUBY THAI KITCHEN",3,43.6546566,-79.3805941,100,406,"Food Court Vendor"
"10222113","HERO CERTIFIED BURGERS",2,43.6449342,-79.5221936,100,406,"Food Court Vendor"
"10347884","TEA HOUSE INC.",1,43.6538155,-79.3911538,100,406,"Food Court Vendor"
"9002050","BURGER KING",2,43.6486714,-79.383778,94,406,"Food Court Vendor"
"9398460","TIMOTHY'S",1,43.6566857,-79.3896091,100,406,"Food Court Vendor"
"9002887","CHINA WOK SUPERB CHINESE FOOD",3,43.7569215,-79.5201468,100,406,"Food Court Vendor"
"9016313","TIM HORTON'S",2,43.6486714,-79.383778,100,406,"Food Court Vendor"
"10384404","TANDORI",2,43.7743445,-79.2535219,84,406,"Food Court Vendor"
"10382207","UNO MUSTACHIO",2,43.6490629,-79.3721263,100,406,"Food Court Vendor"
"10222372","PASTACCERIA",3,43.6599046,-79.3886482,100,406,"Food Court Vendor"
"9011547","PAM'S COFFEE & TEA",1,43.7415018,-79.5837615,100,406,"Food Court Vendor"
"10360545","CARIBBEAN QUEEN",3,43.6457335,-79.3877931,97,406,"Food Court Vendor"
"9016339","TIM HORTON'S DONUTS",2,43.6572234,-79.3878863,100,406,"Food Court Vendor"
"9044250","TREATS BAKERY",2,43.7620338,-79.4109556,100,406,"Food Court Vendor"
"9056373","MR. SUB",2,43.7620338,-79.4109556,100,406,"Food Court Vendor"
"10426844","QUEEN'S KITCHEN",3,43.7977079,-79.2722368,100,406,"Food Court Vendor"
"10423818","MR. SOUVLAKI",3,43.6512559,-79.3843677,100,406,"Food Court Vendor"
"10412148","SBARRO",3,43.6560942,-79.3814843,100,406,"Food Court Vendor"
"10410458","AIRIMA'S KITCHEN",3,43.6882239,-79.3938897,100,406,"Food Court Vendor"
"10411856","CREPE DELICIOUS",2,43.6560942,-79.3814843,100,406,"Food Court Vendor"
"9010463","MR. SUB",2,43.648684,-79.3802333,100,406,"Food Court Vendor"
"10407874","SWEET MAGIC",1,43.6514051,-79.3975752,100,406,"Food Court Vendor"
"9006336","GOURMET GARDEN",3,43.7879399,-79.2658103,100,406,"Food Court Vendor"
"10321908","CARIBBEAN QUEEN ISLAND GRILL",3,43.7171167,-79.5963342,100,406,"Food Court Vendor"
"10417679","TORNADO POTATOE (RAWF)",2,43.6350148,-79.4111826,100,406,"Food Court Vendor"
"10199780","TIM HORTONS",2,43.6599046,-79.3886482,100,406,"Food Court Vendor"
"10337825","PLAZA LATINA",1,43.7511732,-79.5527356,92,406,"Food Court Vendor"
"10429055","KERNALS",1,43.6538668,-79.3801602,100,406,"Food Court Vendor"
"10390774","BACARO ITALIAN EATERY",2,43.6457335,-79.3877931,64,406,"Food Court Vendor"
"9009505","MANCHU WOK",2,43.6126518,-79.5559716,87,406,"Food Court Vendor"
"10411852","URBAN HERBIVORE",2,43.6560942,-79.3814843,100,406,"Food Court Vendor"
"10411891","RARE",2,43.6560942,-79.3814843,100,406,"Food Court Vendor"
"10360611","YOGEN FRUZ SHERWAY GARDENS",2,43.6126518,-79.5559716,100,406,"Food Court Vendor"
"9044320","DRUXY'S FAMOUS DELI SANDWICHES",2,43.7620338,-79.4109556,100,406,"Food Court Vendor"
"10434158","MAMMA'S PIZZA",2,43.6391535,-79.3841259,100,406,"Food Court Vendor"
"9010566","MR. SUB",2,43.7241787,-79.3010446,100,406,"Food Court Vendor"
"9009352","MADE IN JAPAN A TERIYAKI EXPERIENCE",2,43.7247752,-79.3005999,100,406,"Food Court Vendor"
"10379762","PURDY'S CHOCOLATES",1,43.6452762,-79.3804855,100,406,"Food Court Vendor"
"10368527","MCDONALDS",2,43.6538155,-79.3911538,100,406,"Food Court Vendor"
"9000813","ASIAN GOURMET",3,43.7415018,-79.5837615,100,406,"Food Court Vendor"
"9012562","PUMPERNICKEL'S",3,43.7814153,-79.4161241,100,406,"Food Court Vendor"
"9008492","LA COSTENITA COLOMBIANA",3,43.7511732,-79.5527356,99,406,"Food Court Vendor"
"9022544","FRESHLY SQUEEZED",2,43.7743445,-79.2535219,100,406,"Food Court Vendor"
"10206653","FAST FRESH FOODS",2,43.6482944,-79.3800809,100,406,"Food Court Vendor"
"9009579","RICHTREE MARKETS RESTAURANTS",3,43.653929,-79.3802132,100,406,"Food Court Vendor"
"10435716","CHARLEY'S GRILLED SUBS",2,43.7171167,-79.5963342,100,406,"Food Court Vendor"
"10448538","BOOSTER JUICE",2,43.648684,-79.3802333,100,406,"Food Court Vendor"
"10187087","METROPOLIS BAKESHOP",2,43.670356,-79.3870473,100,406,"Food Court Vendor"
"10231048","ASIAN GOURMET",2,43.7582453,-79.2264893,93,406,"Food Court Vendor"
"9020479","SOUP IT UP",2,43.6572234,-79.3878863,100,406,"Food Court Vendor"
"10282421","PUMPERNICKEL'S",3,43.6392865,-79.3808801,100,406,"Food Court Vendor"
"9009357","MADE IN JAPAN TERIYAKI EXPERIENCE",3,43.6126518,-79.5559716,100,406,"Food Court Vendor"
"10385802","KORYO KOREAN BARBEQUE",2,43.7743445,-79.2535219,100,406,"Food Court Vendor"
"10412135","KFC",2,43.6546566,-79.3805941,100,406,"Food Court Vendor"
"10423366","LITTLE GREEK",2,43.8088942,-79.2698542,100,406,"Food Court Vendor"
"9010272","MR SUB",2,43.6487309,-79.3837591,100,406,"Food Court Vendor"
"10315071","VILLA MADINA MEDITERRANEAN CUISINE",3,43.6126518,-79.5559716,98,406,"Food Court Vendor"
"10366062","TACO BELL",2,43.7787787,-79.3447208,100,406,"Food Court Vendor"
"9390447","JIMMY THE GREEK",3,43.7620338,-79.4109556,100,406,"Food Court Vendor"
"9419036","MMMARVELLOUS MMMUFFINS",2,43.6449342,-79.5221936,100,406,"Food Court Vendor"
"10300785","MR. SOUVLAKI",3,43.6706237,-79.3863045,99,406,"Food Court Vendor"
"10308854","SUBWAY",2,43.6599046,-79.3886482,100,406,"Food Court Vendor"
"10444553","TERIYAKI EXPERIENCE",3,43.7171167,-79.5963342,100,406,"Food Court Vendor"
"9017347","WENDY'S",2,43.648684,-79.3802333,100,406,"Food Court Vendor"
"10444129","PAD THAI EXPRESS",2,43.7200755,-79.5128508,100,406,"Food Court Vendor"
"9029259","TERIYAKI EXPERIENCE/MADE IN JAPAN",3,43.6568994,-79.4355343,98,406,"Food Court Vendor"
"10416177","HERO CERTIFIED BURGER",2,43.6512559,-79.3843677,100,406,"Food Court Vendor"
"10345515","ORIENT EXPRESS ASIAN EATERY",3,43.7620338,-79.4109556,100,406,"Food Court Vendor"
"10413993","SPRING ROLLS GO",3,43.7787787,-79.3447208,100,406,"Food Court Vendor"
"10427138","CANTON KITCHEN",3,43.7977079,-79.2722368,100,406,"Food Court Vendor"
"10391196","SUBWAY",2,43.6502423,-79.3808377,100,406,"Food Court Vendor"
"10429048","SECOND CUP",1,43.6560942,-79.3814843,100,406,"Food Court Vendor"
"9347751","BOURBON ST. GRILL",3,43.7787787,-79.3447208,100,406,"Food Court Vendor"
"10447150","Popular Pot",3,43.7846605,-79.2780511,100,406,"Food Court Vendor"
"10384957","TOUCH",3,43.6505593,-79.3776407,99,406,"Food Court Vendor"
"10321726","KARINE'S",2,43.6538155,-79.3911538,98,406,"Food Court Vendor"
"10352652","ASIAN KITCHEN",3,43.822058,-79.298592,91,406,"Food Court Vendor"
"10398038","EST WEST",3,43.6538155,-79.3911538,89,406,"Food Court Vendor"
"10423809","LA PREP",3,43.6512559,-79.3843677,100,406,"Food Court Vendor"
"9013575","COFFEE TIME DONUTS",2,43.7554087,-79.2467606,80,406,"Food Court Vendor"
"10450696","FRESH BEVERAGE",1,43.742609,-79.6053758,100,406,"Food Court Vendor"
"10388561","SAM MAY B.B.Q.",3,43.7866071,-79.2760115,100,406,"Food Court Vendor"
"10411971","AMAYA EXPRESS",3,43.6446094,-79.3860066,100,406,"Food Court Vendor"
"10427209","SUSHI SHOP",3,43.649343,-79.3769705,100,406,"Food Court Vendor"
"9000814","FUSIA ASIAN KITCHEN",3,43.6558405,-79.3835375,100,406,"Food Court Vendor"
"10411997","MUCHO BURRITO",3,43.6560942,-79.3814843,100,406,"Food Court Vendor"
"10411995","NEW YORK FRIES",2,43.653929,-79.3802132,100,406,"Food Court Vendor"
"10413308","LAURA SECORD INC",2,43.7787787,-79.3447208,100,406,"Food Court Vendor"
"10300095","CINEPLEX ODEON GRAND CONCESSION",2,43.7629683,-79.4109603,100,406,"Food Court Vendor"
"9347102","THE BAGEL STOP",2,43.763993,-79.4125208,100,406,"Food Court Vendor"
"9343410","JIMMY THE GREEK",3,43.6467685,-79.3824902,100,406,"Food Court Vendor"
"10450424","THAI EXPRESS",3,43.7171167,-79.5963342,100,406,"Food Court Vendor"
"10351903","KFC/TACO BELL",2,43.795848,-79.419516,100,406,"Food Court Vendor"
"9045276","SUBWAY SANDWICHES AND SALADS",2,43.7742392,-79.5014316,100,406,"Food Court Vendor"
"9015528","THE BAGEL STOP",2,43.7620338,-79.4109556,100,406,"Food Court Vendor"
"10437255","MIX IT UP",2,43.6537037,-79.406063,100,406,"Food Court Vendor"
"9016335","TIM HORTON'S",2,43.648684,-79.3802333,100,406,"Food Court Vendor"
"10451253","BASKIN ROBBINS",2,43.6560942,-79.3814843,100,406,"Food Court Vendor"
"10368545","MCDONALD'S RESTAURANT",2,43.7787787,-79.3447208,100,406,"Food Court Vendor"
"10376779","GO GO CHINA",3,43.7977079,-79.2722368,84,406,"Food Court Vendor"
"10448361","VILLA MADINA",3,43.648684,-79.3802333,100,406,"Food Court Vendor"
"10358297","JENY'S SHWARMA",2,43.742609,-79.6053758,100,406,"Food Court Vendor"
"10394332","JUGO JUICE",2,43.6449342,-79.5221936,100,406,"Food Court Vendor"
"10453764","SBARRO",3,43.7686976,-79.4131633,100,406,"Food Court Vendor"
"10321769","FRESHLY SQUEEZED",2,43.7620338,-79.4109556,100,406,"Food Court Vendor"
"10433093","MANCHU WOK",3,43.6446094,-79.3860066,100,406,"Food Court Vendor"
"9005485","FIT FOR LIFE",2,43.6482944,-79.3800809,100,406,"Food Court Vendor"
"9061424","POTLUCK",3,43.7415018,-79.5837615,100,406,"Food Court Vendor"
"10446569","FRESHSLICE PIZZA",2,43.7171167,-79.5963342,100,406,"Food Court Vendor"
"10426598","FRESHLY SQUEEZED",2,43.6538668,-79.3801602,100,406,"Food Court Vendor"
"10411840","FAST FRESH FOODS",2,43.6560942,-79.3814843,100,406,"Food Court Vendor"
"10361064","YOGEN FRUZ",2,43.6467685,-79.3824902,100,406,"Food Court Vendor"
"10452462","THE BAGEL STOP",2,43.653929,-79.3802132,100,406,"Food Court Vendor"
"10448541","KFC",3,43.648684,-79.3802333,100,406,"Food Court Vendor"
"10426599","FRESHLY SQUEEZED",2,43.6538668,-79.3801602,100,406,"Food Court Vendor"
"10440475","Yu Yummy",3,43.8130863,-79.2915115,100,406,"Food Court Vendor"
"9002056","BURGER KING",2,43.7171167,-79.5963342,100,406,"Food Court Vendor"
"10357419","EDO JAPAN",3,43.6482944,-79.3800809,100,406,"Food Court Vendor"
