"37 KING ST E, Toronto, Ontario","37 King Street East, Toronto, ON M5C 1E9, Canada",43.64938300000001,-79.3761995,OK,
"416 DUNDAS ST E, Toronto, Ontario","416 Dundas Street East, Toronto, ON M5A 2A9, Canada",43.659241,-79.3669575,OK,
"493 DANFORTH AVE, Toronto, Ontario","493 Danforth Avenue, Toronto, ON M4K 1P5, Canada",43.6779539,-79.3492756,OK,
"521 DANFORTH AVE, Toronto, Ontario","521 Danforth Avenue, Toronto, ON M4K 1P7, Canada",43.67823509999999,-79.3482274,OK,
"101 COXWELL AVE, Toronto, Ontario","101 Coxwell Avenue, Toronto, ON M4L 3B2, Canada",43.66903809999999,-79.3175193,OK,
"3228 WESTON RD, Toronto, Ontario","3228 Weston Road, North York, ON M9M 1M8, Canada",43.7390401,-79.53958639999999,OK,
"7 CHARLES ST W, Toronto, Ontario","7 Charles Street West, Toronto, ON M4Y 1R4, Canada",43.6685464,-79.3866973,OK,
"975 DANFORTH AVE, Toronto, Ontario","975 Danforth Avenue, Toronto, ON M4J 1L8, Canada",43.6802826,-79.3377707,OK,
"1308 DANFORTH AVE, Toronto, Ontario","1308 Danforth Avenue, Toronto, ON M4J 1M8, Canada",43.6820393,-79.3297461,OK,
"250 THE EAST MALL, Toronto, Ontario","250 The East Mall, Toronto, ON M9B 6L3, Canada",43.6327811,-79.5546869,OK,
"2300 YONGE ST, Toronto, Ontario","2300 Yonge Street, Toronto, ON M4P 3C8, Canada",43.7071543,-79.3987777,OK,
"40 BAY ST, Toronto, Ontario","40 Bay Street, Toronto, ON M5J, Canada",43.6440708,-79.378436,OK,
"565 SHERBOURNE ST, Toronto, Ontario","565 Sherbourne Street, Toronto, ON M4X 1W7, Canada",43.6702216,-79.3757621,OK,
"1220 ST CLAIR AVE W, Toronto, Ontario","1220 Saint Clair Avenue West, Toronto, ON M6E, Canada",43.6776493,-79.44469289999999,OK,
"1 BESTOBELL RD, Toronto, Ontario","1 Bestobell Road, Toronto, ON M8W 2T7, Canada",43.6133081,-79.5404937,OK,
"392 COLLEGE ST, Toronto, Ontario","392 College Street, Toronto, ON M5T 1S7, Canada",43.6569026,-79.4056038,OK,
"31 ST DENNIS DR, Toronto, Ontario","31 Saint Dennis Drive, Toronto, ON M3C 0J8, Canada",43.7184529,-79.33048339999999,OK,
"1880 WESTON RD, Toronto, Ontario","1880 Weston Road, Toronto, ON M9N 1V9, Canada",43.6998006,-79.5157084,OK,
"2619 EGLINTON AVE E, Toronto, Ontario","2619 Eglinton Avenue East, Toronto, ON M1K 5K2, Canada",43.73575599999999,-79.2525593,OK,
"3618 VICTORIA PARK AVE, Toronto, Ontario","3618 Victoria Park Avenue, Toronto, ON M2H 3S2, Canada",43.8064402,-79.3376689,OK,
"485 DANFORTH AVE, Toronto, Ontario","485 Danforth Avenue, Toronto, ON M4K 3E1, Canada",43.6779853,-79.3495002,OK,
"1 SNOOKER ST, Toronto, Ontario","1 Snooker Street, Toronto, ON M6K 1Y2, Canada",43.63952279999999,-79.4202919,OK,
"2101 ISLINGTON AVE, Toronto, Ontario","2101 Islington Avenue, Toronto, ON M9P 3R1, Canada",43.703328,-79.5495447,OK,
"1 HAFIS RD, Toronto, Ontario","1 Hafis Road, Toronto, ON M6M 2V7, Canada",43.7059983,-79.4707902,OK,
"40 BERTRAND AVE, Toronto, Ontario","40 Bertrand Avenue, Toronto, ON M1L 2P3, Canada",43.7344413,-79.28350879999999,OK,
"1184 QUEEN ST W, Toronto, Ontario","1184 Queen Street West, Toronto, ON M6J 1J5, Canada",43.6429036,-79.42587470000001,OK,
"373 OAKWOOD AVE, Toronto, Ontario","373 Oakwood Avenue, Toronto, ON M6E 2W1, Canada",43.6877101,-79.4388026,OK,
"33 ELM ST, Toronto, Ontario","33 Elm Street, Toronto, ON M5G 1M7, Canada",43.6575116,-79.3833184,OK,
"3059 PHARMACY AVE, Toronto, Ontario","3059 Pharmacy Avenue, Scarborough, ON M1W 2S5, Canada",43.79618809999999,-79.3270271,OK,
"655 DIXON RD, Toronto, Ontario","655 Dixon Road, Toronto, ON M2N, Canada",43.6899798,-79.5773627,OK,
"1616 GERRARD ST E, Toronto, Ontario","1616 Gerrard Street East, Toronto, ON M4L 2A5, Canada",43.67286660000001,-79.31975349999999,OK,
"2847 LAWRENCE AVE E, Toronto, Ontario","2847 Lawrence Avenue East, Toronto, ON M1P 2T8, Canada",43.7536139,-79.25470779999999,OK,
"426 ELLESMERE RD, Toronto, Ontario","426 Ellesmere Road, Toronto, ON M1R, Canada",43.76130819999999,-79.30051000000002,OK,
"783 DANFORTH AVE, Toronto, Ontario","783 Danforth Avenue, Toronto, ON M4J 1L2, Canada",43.6794216,-79.34172889999999,OK,
"5555 EGLINTON AVE W, Toronto, Ontario","5555 Eglinton Avenue West, Toronto, ON M9C 5K5, Canada",43.648461,-79.6051527,OK,
"3423 LAKE SHORE BLVD W, Toronto, Ontario","3423 Lake Shore Boulevard West, Etobicoke, ON M8W 1N2, Canada",43.5954407,-79.5286939,OK,
"1144 ALBION RD, Toronto, Ontario","1144 Albion Road, Toronto, ON M9V 1A8, Canada",43.7376243,-79.567212,OK,
"3057 LAKE SHORE BLVD W, Toronto, Ontario","3057 Lake Shore Boulevard West, Etobicoke, ON M8V 3G6, Canada",43.5997069,-79.5100052,OK,
"2560 FINCH AVE W, Toronto, Ontario","2560 Finch Avenue West, Toronto, ON M9L 2B7, Canada",43.7481484,-79.5608891,OK,
"1530 ALBION RD, Toronto, Ontario","1530 Albion Road, Centre, Toronto, ON M9V, Canada",43.74150179999999,-79.5837615,OK,
"4664 YONGE ST, Toronto, Ontario","4664 Yonge Street, Toronto, ON M2N 5M1, Canada",43.7581818,-79.4101931,OK,
"219 OSSINGTON AVE, Toronto, Ontario","219 Ossington Avenue, Toronto, ON M6J 2Z7, Canada",43.64884410000001,-79.4205826,OK,
"93 FRONT ST E, Toronto, Ontario","93 Front Street East, Toronto, ON M5E 1C3, Canada",43.6490516,-79.3717741,OK,
"1446 QUEEN ST W, Toronto, Ontario","1446 Queen Street West, Toronto, ON M6K 1M1, Canada",43.6408296,-79.4359368,OK,
"3001 MARKHAM RD, Toronto, Ontario","3001 Markham Road, Toronto, ON M1X 1L6, Canada",43.8285786,-79.2491479,OK,
"3056 DON MILLS RD, Toronto, Ontario","3056 Don Mills Road East, Toronto, ON M2J 3B6, Canada",43.7861967,-79.3515713,OK,
"2151 WESTON RD, Toronto, Ontario","2151 Weston Road, York, ON M9N 1X7, Canada",43.7032064,-79.52454159999999,OK,
"50 EDDYSTONE AVE, Toronto, Ontario","50 Eddystone Avenue, Toronto, ON M3N 2H7, Canada",43.7485783,-79.51840039999999,OK,
"669 BLOOR ST W, Toronto, Ontario","669 Bloor Street West, Toronto, ON M6G 1L1, Canada",43.663895,-79.4158349,OK,
"333 RONCESVALLES AVE, Toronto, Ontario","333 Roncesvalles Avenue, Toronto, ON M6R 2M8, Canada",43.6492215,-79.4500309,OK,
"1871 O'CONNOR DR, Toronto, Ontario","1871 O'Connor Drive, Toronto, ON M4A, Canada",43.72186380000001,-79.3038617,OK,
"380 COLLEGE ST, Toronto, Ontario","380 College Street, Toronto, ON M5T 2N9, Canada",43.6571055,-79.4050701,OK,
"119 YORKVILLE AVE, Toronto, Ontario","119 Yorkville Avenue, Toronto, ON M5R 1B9, Canada",43.6707171,-79.3929712,OK,
"2372 BLOOR ST W, Toronto, Ontario","2372 Bloor Street West, Toronto, ON M6S 3R2, Canada",43.649989,-79.482036,OK,
"501 ALLIANCE AVE, Toronto, Ontario","501 Alliance Avenue, Toronto, ON M6N 2J1, Canada",43.6766313,-79.4883938,OK,
"1648 QUEEN ST W, Toronto, Ontario","1648 Queen Street West, Toronto, ON M6R 1B2, Canada",43.6394185,-79.4430601,OK,
"3772 BATHURST ST, Toronto, Ontario","3772 Bathurst Street, Toronto, ON M3H 3M5, Canada",43.7379026,-79.434478,OK,
"2425 YONGE ST, Toronto, Ontario","2425 Yonge Street, Toronto, ON M4P 2H5, Canada",43.710635,-79.399102,OK,
"109 MC CAUL ST, Toronto, Ontario","109 McCaul Street, Toronto, ON M5T, Canada",43.6538155,-79.3911538,OK,
"5112 DUNDAS ST W, Toronto, Ontario","5112 Dundas Street West, Toronto, ON M9A 1B9, Canada",43.6446424,-79.5328585,OK,
"383 SPADINA AVE, Toronto, Ontario","383 Spadina Avenue, Toronto, ON M5T, Canada",43.6563397,-79.3991376,OK,
"1085 BATHURST ST, Toronto, Ontario","1085 Bathurst Street, Toronto, ON M5R 3G8, Canada",43.6727498,-79.41409019999999,OK,
"1544 WARDEN AVE, Toronto, Ontario","1544 Warden Avenue, Toronto, ON M1R 2S8, Canada",43.7633474,-79.30131530000001,OK,
"2394 BLOOR ST W, Toronto, Ontario","2394 Bloor Street West, Toronto, ON M6S 1P5, Canada",43.6498405,-79.4827088,OK,
"262 DUPONT ST, Toronto, Ontario","262 Dupont Street, Toronto, ON M5R 2T8, Canada",43.6750597,-79.40665489999999,OK,
"535 BLOOR ST W, Toronto, Ontario","535 Bloor Street West, Toronto, ON M5S 1Y5, Canada",43.6653095,-79.40972699999999,OK,
"360 HULLMAR DR, Toronto, Ontario","360 Hullmar Drive, Toronto, ON M3N 2H5, Canada",43.7733775,-79.5252263,OK,
"5236 DUNDAS ST W, Toronto, Ontario","5236 Dundas Street West, Toronto, ON M9B 6M1, Canada",43.639347,-79.5379951,OK,
"50 DYNAMIC DR, Toronto, Ontario","50 Dynamic Drive, Toronto, ON M1V 4C3, Canada",43.819579,-79.2485277,OK,
"1093 BATHURST ST, Toronto, Ontario","1093 Bathurst Street, Toronto, ON M5R 3G8, Canada",43.6729763,-79.4141824,OK,
"845 QUEEN ST W, Toronto, Ontario","845 Queen Street West, Toronto, ON M6J 1E9, Canada",43.645848,-79.41024980000002,OK,
"450 THE WEST MALL, Toronto, Ontario","450 The West Mall, Toronto, ON M9C 1E9, Canada",43.6479854,-79.5681744,OK,
"1800 AVENUE RD, Toronto, Ontario","1800 Avenue Road, North York, ON M5M 3Z5, Canada",43.7303497,-79.4191961,OK,
"3905 CHESSWOOD DR, Toronto, Ontario","3905 Chesswood Drive, Toronto, ON M3J 2B8, Canada",43.7577796,-79.4755733,OK,
"525 MOUNT PLEASANT RD, Toronto, Ontario","525 Mount Pleasant Road, Toronto, ON M4S 1J8, Canada",43.7021498,-79.3874566,OK,
"215 CARLINGVIEW DR, Toronto, Ontario","215 Carlingview Drive, Toronto, ON M9W 5E8, Canada",43.6842335,-79.5943594,OK,
"1646 VICTORIA PARK AVE, Toronto, Ontario","1646 Victoria Park Avenue, Toronto, ON M1R 1P4, Canada",43.7310163,-79.3054141,OK,
"204 JANE ST, Toronto, Ontario","204 Jane Street, Toronto, ON M6S 3Y8, Canada",43.6541721,-79.4864703,OK,
"200 CARLTON ST, Toronto, Ontario","200 Carlton Street, Toronto, ON M5A 2K9, Canada",43.663858,-79.37050030000002,OK,
"929 DANFORTH AVE, Toronto, Ontario","929 Danforth Avenue, Toronto, ON M4J 1L8, Canada",43.6800825,-79.3382202,OK,
"2648 ISLINGTON AVE, Toronto, Ontario","2648 Islington Avenue, Toronto, ON M9V 2X5, Canada",43.7379067,-79.56570599999999,OK,
"308 EDDYSTONE AVE, Toronto, Ontario","308 Eddystone Avenue, North York, ON M3N 2H7, Canada",43.7474797,-79.5233947,OK,
"10 WESTMORE DR, Toronto, Ontario","10 Westmore Drive, Toronto, ON M9V 3Y6, Canada",43.743116,-79.60398459999999,OK,
"595 BAY ST, Toronto, Ontario","595 Bay Street, Toronto, ON M5G 1M6, Canada",43.6558405,-79.3835375,OK,
"1656 JANE ST, Toronto, Ontario","1656 Jane Street, Toronto, ON M9N 2R8, Canada",43.7018457,-79.5037834,OK,
"390 DANFORTH AVE, Toronto, Ontario","390 Danforth Avenue, Toronto, ON M4K 1P1, Canada",43.67772069999999,-79.351751,OK,
"1470 ST CLAIR AVE W, Toronto, Ontario","1470 Saint Clair Avenue West, Toronto, ON M6E, Canada",43.6758943,-79.45301789999999,OK,
"108 YORKVILLE AVE, Toronto, Ontario","108 Yorkville Avenue, Toronto, ON M5R 1C1, Canada",43.6709291,-79.392685,OK,
"509 DANFORTH AVE, Toronto, Ontario","509 Danforth Avenue, Toronto, ON M4K 3E1, Canada",43.6780428,-79.3488481,OK,
"707 DANFORTH AVE, Toronto, Ontario","707 Danforth Avenue, Toronto, ON M4J 1L2, Canada",43.6791383,-79.3435463,OK,
"182 CARLTON ST, Toronto, Ontario","182 Carlton Street, Toronto, ON M5A 2K3, Canada",43.6634566,-79.3724125,OK,
"955 LAKE SHORE BLVD W, Toronto, Ontario","955 Lake Shore Boulevard West, Toronto, ON M6K 3B9, Canada",43.63066389999999,-79.4154452,OK,
"1005 BLOOR ST W, Toronto, Ontario","1005 Bloor Street West, Toronto, ON M6H 1M1, Canada",43.6608404,-79.4303789,OK,
"74 LIPPINCOTT ST, Toronto, Ontario","74 Lippincott Street, Toronto, ON M5T 1S9, Canada",43.65685570000001,-79.4065535,OK,
"222 DAVENPORT RD, Toronto, Ontario","222 Davenport Road, Toronto, ON M5R 1J8, Canada",43.67503,-79.39688989999999,OK,
"7 CAMDEN ST, Toronto, Ontario","7 Camden Street, Toronto, ON M5V 1V2, Canada",43.647165,-79.39644849999999,OK,
"1116 QUEEN ST E, Toronto, Ontario","1116 Queen Street East, Toronto, ON M4M 1K9, Canada",43.6621102,-79.3353113,OK,
"2284 ISLINGTON AVE, Toronto, Ontario","2284 Islington Avenue, Toronto, ON M9W 3W8, Canada",43.71502599999999,-79.55555249999999,OK,
"650 SPADINA AVE, Toronto, Ontario","650 Spadina Avenue, Toronto, ON M5S, Canada",43.6632001,-79.4022758,OK,
"36 VAUGHAN RD, Toronto, Ontario","36 Vaughan Road, Toronto, ON M6G 2N4, Canada",43.6821383,-79.4188665,OK,
"136 YORKVILLE AVE, Toronto, Ontario","136 Yorkville Avenue, Toronto, ON M5R 1C4, Canada",43.670654,-79.3939798,OK,
"273 QUEEN ST W, Toronto, Ontario","273 Queen Street West, Toronto, ON M5V 1Z9, Canada",43.6500766,-79.38971049999999,OK,
"343 JANE ST, Toronto, Ontario","343 Jane Street, Toronto, ON M6S 2E2, Canada",43.6573334,-79.4876944,OK,
"1156 ALBION RD, Toronto, Ontario","1156 Albion Road, Toronto, ON M9V 1A8, Canada",43.7376861,-79.56760369999999,OK,
"1376 QUEEN ST W, Toronto, Ontario","1376 Queen Street West, Toronto, ON M6K 1L8, Canada",43.6413097,-79.4332246,OK,
"33 SAMOR RD, Toronto, Ontario","33 Samor Road, Toronto, ON M6A 1J2, Canada",43.71790070000001,-79.4582719,OK,
"634 SHEPPARD AVE W, Toronto, Ontario","634 Sheppard Avenue West, Toronto, ON M3H 2S4, Canada",43.7551977,-79.4407042,OK,
"205 COLLEGE ST, Toronto, Ontario","205 College Street, Toronto, ON M5S 3E5, Canada",43.6585732,-79.39568179999999,OK,
"1548 BAYVIEW AVE, Toronto, Ontario","1548 Bayview Avenue, Toronto, ON M4G 3B4, Canada",43.7048272,-79.3750167,OK,
"1002 COLLEGE ST, Toronto, Ontario","1002 College Street, Toronto, ON M6H 1A8, Canada",43.6532193,-79.42864630000001,OK,
"4915 STEELES AVE E, Toronto, Ontario","4915 Steeles Avenue East, Toronto, ON M1V 5M1, Canada",43.8272342,-79.29158520000001,OK,
"50 MARMORA ST, Toronto, Ontario","50 Marmora Street, Toronto, ON M9M 2J2, Canada",43.7190404,-79.5262171,OK,
"701 WARDEN AVE, Toronto, Ontario","701 Warden Avenue, Toronto, ON M1L 4N5, Canada",43.7079461,-79.27927989999999,OK,
"1531 O'CONNOR DR, Toronto, Ontario","1531 O'Connor Drive, East York, ON M4B 2V5, Canada",43.7144043,-79.30558769999999,OK,
"18 ELM ST, Toronto, Ontario","18 Elm Street, Toronto, ON M5G 1H1, Canada",43.6578142,-79.3825167,OK,
"3550 PHARMACY AVE, Toronto, Ontario","3550 Pharmacy Avenue, Toronto, ON M1W, Canada",43.8143349,-79.3354243,OK,
"100 KING ST W, Toronto, Ontario","100 King Street West, Toronto, ON M5X 2A2, Canada",43.6487309,-79.38375909999999,OK,
"123 QUEEN ST W, Toronto, Ontario","123 Queen Street West, Toronto, ON M5H, Canada",43.6512559,-79.3843677,OK,
"525 BAY ST, Toronto, Ontario","525 Bay Street, Toronto, ON M5G 2L2, Canada",43.654574,-79.3830175,OK,
"1455 GERRARD ST E, Toronto, Ontario","1455 Gerrard Street East, Toronto, ON M4L 1Z6, Canada",43.672447,-79.32125529999999,OK,
"7 ELM ST, Toronto, Ontario","7 Elm Street, Toronto, ON M5G 1M7, Canada",43.6576771,-79.382173,OK,
"56 YORK ST, Toronto, Ontario","56 York Street, Toronto, ON M5J 1H1, Canada",43.6461042,-79.38295839999999,OK,
"220 KING ST W, Toronto, Ontario","220 King Street West, Toronto, ON M5H 1K4, Canada",43.64725809999999,-79.3869509,OK,
"19 LAPSLEY RD, Toronto, Ontario","19 Lapsley Road, Toronto, ON M1B 1N1, Canada",43.795992,-79.2273672,OK,
"1917 AVENUE RD, Toronto, Ontario","1917 Avenue Road, Toronto, ON M5M 4A1, Canada",43.7333294,-79.4193457,OK,
"2534 BAYVIEW AVE, Toronto, Ontario","2534 Bayview Avenue, Toronto, ON M2L 1A9, Canada",43.74718619999999,-79.38460300000001,OK,
"726 BLOOR ST W, Toronto, Ontario","726 Bloor Street West, Toronto, ON M6G 1L2, Canada",43.6636128,-79.4182115,OK,
"900 DUFFERIN ST, Toronto, Ontario","900 Dufferin Street, Dufferin Mall, Toronto, ON M6H 1K8, Canada",43.6568994,-79.4355343,OK,
"1361 LAWRENCE AVE W, Toronto, Ontario","1361 Lawrence Avenue West, Toronto, ON M6M, Canada",43.7086226,-79.4777392,OK,
"1500 ROYAL YORK RD, Toronto, Ontario","1500 Royal York Road, Toronto, ON M9P, Canada",43.691895,-79.53107059999999,OK,
"1001 SANDHURST CRCL, Toronto, Ontario","1001 Sandhurst Circle, Toronto, ON M1V, Canada",43.8097778,-79.2634782,OK,
"270 THE KINGSWAY, Toronto, Ontario","270 The Kingsway, Toronto, ON M9A 5E2, Canada",43.6626962,-79.5195695,OK,
"6212 YONGE ST, Toronto, Ontario","6212 Yonge Street, Toronto, ON M2M 3X6, Canada",43.7947006,-79.4192277,OK,
"536 CHURCH ST, Toronto, Ontario","536 Church Street, Toronto, ON M4Y 2C6, Canada",43.6651681,-79.38072470000002,OK,
"552 DANFORTH AVE, Toronto, Ontario","552 Danforth Avenue, Toronto, ON M4K 1P7, Canada",43.6785548,-79.3475527,OK,
"736 BATHURST ST, Toronto, Ontario","736 Bathurst Street, Toronto, ON M5S 2R5, Canada",43.6637657,-79.41067389999999,OK,
"800 BATHURST ST, Toronto, Ontario","800 Bathurst Street, Toronto, ON M5R 3G3, Canada",43.6655091,-79.4115503,OK,
"216 YONGE ST, Toronto, Ontario","216 Yonge Street, Toronto, ON M5B 2H1, Canada",43.6535015,-79.3799018,OK,
"160 NEPTUNE DR, Toronto, Ontario","160 Neptune Drive, Toronto, ON M6A, Canada",43.729383,-79.441302,OK,
"1366 YONGE ST, Toronto, Ontario","1366 Yonge Street, Toronto, ON M4T 2P7, Canada",43.6858784,-79.393189,OK,
"444 FRONT ST W, Toronto, Ontario","444 Front Street West, Toronto, ON M5V 1B8, Canada",43.64219689999999,-79.3959296,OK,
"305 PORT UNION RD, Toronto, Ontario","305 Port Union Road, Toronto, ON M1C 2L4, Canada",43.7912307,-79.1415209,OK,
"290 THE WEST MALL, Toronto, Ontario","290 The West Mall, Toronto, ON M9C 1C6, Canada",43.63464829999999,-79.5625664,OK,
"4710 JANE ST, Toronto, Ontario","4710 Jane Street, Toronto, ON M3N 2L3, Canada",43.7700432,-79.520743,OK,
"2825 WESTON RD, Toronto, Ontario","2825 Weston Road, Toronto, ON M9M 2S1, Canada",43.720623,-79.5369949,OK,
"36 PRINCE ARTHUR AVE, Toronto, Ontario","36 Prince Arthur Avenue, Toronto, ON M5R 1A9, Canada",43.669492,-79.3973709,OK,
"3855 LAWRENCE AVE E, Toronto, Ontario","3855 Lawrence Avenue East, Toronto, ON M1G 1R6, Canada",43.7630106,-79.20981019999999,OK,
"2455 QUEEN ST E, Toronto, Ontario","2455 Queen Street East, Toronto, ON M4E 1H7, Canada",43.6733499,-79.2838038,OK,
"160 THE ESPLANADE, Toronto, Ontario","160 The Esplanade, Toronto, ON M5A 4H2, Canada",43.6486671,-79.3690021,OK,
"756 QUEEN ST W, Toronto, Ontario","756 Queen Street West, Toronto, ON M6J 1E9, Canada",43.64601769999999,-79.4104037,OK,
"422 PARLIAMENT ST, Toronto, Ontario","422 Parliament Street, Toronto, ON M5A 3A1, Canada",43.6627289,-79.3673439,OK,
"3264 LAWRENCE AVE E, Toronto, Ontario","3264 Lawrence Avenue East, Toronto, ON M1H 3C2, Canada",43.7574554,-79.2386172,OK,
"100 FRONT ST W, Toronto, Ontario","100 Front Street West, Toronto, ON M5J 1E3, Canada",43.6455985,-79.38243159999999,OK,
"135 RONCESVALLES AVE, Toronto, Ontario","135 Roncesvalles Avenue, Toronto, ON M6R 2K9, Canada",43.64320439999999,-79.4477295,OK,
"262 THE ESPLANADE, Toronto, Ontario","262 The Esplanade, Toronto, ON M5A, Canada",43.6501072,-79.3635207,OK,
"1534 QUEEN ST W, Toronto, Ontario","1534 Queen Street West, Toronto, ON M6R 1A1, Canada",43.6401479,-79.4393649,OK,
"4700 KEELE ST, Toronto, Ontario","4700 Keele Street, York University - Keele Campus, Toronto, ON M3J 2S5, Canada",43.7742392,-79.50143159999999,OK,
"2377 QUEEN ST E, Toronto, Ontario","2377 Queen Street East, Toronto, ON M4E 1H2, Canada",43.6726196,-79.2876282,OK,
"657 MARKHAM RD, Toronto, Ontario","657 Markham Road, Scarborough, ON M1H 2A7, Canada",43.7612971,-79.2249411,OK,
"808 MOUNT PLEASANT RD, Toronto, Ontario","808 Mount Pleasant Road, Toronto, ON M4P 2L5, Canada",43.7090884,-79.3904092,OK,
"3080 BAYVIEW AVE, Toronto, Ontario","3080 Bayview Avenue, North York, ON M2K 1Y7, Canada",43.7786324,-79.3908691,OK,
"155 KING ST E, Toronto, Ontario","155 King Street East, Toronto, ON M5C 1G9, Canada",43.6503035,-79.37254250000001,OK,
"33 YONGE ST, Toronto, Ontario","33 Yonge Street, Toronto, ON M5E, Canada",43.6474108,-79.3768027,OK,
"482 BLOOR ST W, Toronto, Ontario","482 Bloor Street West, Toronto, ON M5S 2N5, Canada",43.6655488,-79.40925539999999,OK,
"212 KING ST W, Toronto, Ontario","212 King Street West, Toronto, ON M5V 3M2, Canada",43.6474825,-79.3864116,OK,
"765 THE QUEENSWAY, Toronto, Ontario","765 The Queensway, Etobicoke, ON M8Z 1M8, Canada",43.6258464,-79.5042359,OK,
"2424 ST CLAIR AVE W, Toronto, Ontario","2424 Saint Clair Avenue West, Toronto, ON M6N 1L2, Canada",43.6695653,-79.482461,OK,
"165 THE QUEENSWAY, Toronto, Ontario","165 The Queensway, Toronto, ON M8Y, Canada",43.6287999,-79.486013,OK,
"748 DOVERCOURT RD, Toronto, Ontario","748 Dovercourt Road, Toronto, ON M6H 2W7, Canada",43.6607334,-79.42924239999999,OK,
"1299 ELLESMERE RD, Toronto, Ontario","1299 Ellesmere Road, Toronto, ON M1P 2X4, Canada",43.7692759,-79.26496929999999,OK,
"33 GERRARD ST W, Toronto, Ontario","33 Gerrard Street West, Toronto, ON M5G, Canada",43.6587158,-79.38308549999999,OK,
"422 COLLEGE ST, Toronto, Ontario","422 College Street, Toronto, ON M5T 1S9, Canada",43.6567431,-79.4069642,OK,
"1678 AVENUE RD, Toronto, Ontario","1678 Avenue Road, North York, ON M5M 3Y5, Canada",43.7270869,-79.4177543,OK,
"1449 GERRARD ST E, Toronto, Ontario","1449 Gerrard Street East, Toronto, ON M4L 1Z6, Canada",43.6723203,-79.321429,OK,
"3277 BLOOR ST W, Toronto, Ontario","3277 Bloor Street West, Etobicoke, ON M8X 1E2, Canada",43.64553,-79.51845229999999,OK,
"1929 AVENUE RD, Toronto, Ontario","1929 Avenue Road, Toronto, ON M5M 4A1, Canada",43.7338002,-79.4196235,OK,
"2624 EGLINTON AVE E, Toronto, Ontario","2624 Eglinton Avenue East, Scarborough, ON M1K 2S3, Canada",43.7359775,-79.25170670000001,OK,
"251 ELLESMERE RD, Toronto, Ontario","251 Ellesmere Road, Toronto, ON M1R 4E4, Canada",43.7608004,-79.3021661,OK,
"1050 BLOOR ST W, Toronto, Ontario","1050 Bloor Street West, Toronto, ON M6H 1M3, Canada",43.6606435,-79.4323305,OK,
"880 BLOOR ST W, Toronto, Ontario","880 Bloor Street West, Toronto, ON M6G 1M2, Canada",43.6620842,-79.4252013,OK,
"360 BLOOR ST W, Toronto, Ontario","360 Bloor Street West, Toronto, ON M5S 1X1, Canada",43.6666625,-79.40507470000001,OK,
"662 BLOOR ST W, Toronto, Ontario","662 Bloor Street West, Toronto, ON M6G 1L1, Canada",43.6641878,-79.4158769,OK,
"2283 BLOOR ST W, Toronto, Ontario","2283 Bloor Street West, Toronto, ON M6S 1N9, Canada",43.6505785,-79.4788366,OK,
"1184 BLOOR ST W, Toronto, Ontario","1184 Bloor Street West, Toronto, ON M6H 1N1, Canada",43.6594744,-79.4377806,OK,
"2434 BLOOR ST W, Toronto, Ontario","2434 Bloor Street West, Toronto, ON M6S 1P9, Canada",43.6494414,-79.4840998,OK,
"3180 LAKE SHORE BLVD W, Toronto, Ontario","3180 Lake Shore Boulevard West, Toronto, ON M8V 4B7, Canada",43.5979527,-79.51807629999999,OK,
"2532 EGLINTON AVE E, Toronto, Ontario","2532 Eglinton Avenue East, Toronto, ON M1K 2R5, Canada",43.7352425,-79.2564846,OK,
